Name	NumReads
GQ67_04244	51
GQ67_04245	105
GQ67_04246	38
GQ67_04247	50
GQ67_04248	24
GQ67_04249	31
GQ67_04250	74
GQ67_04251	24
GQ67_04252	1388
GQ67_04253	21.906
GQ67_04254	45.094
GQ67_04255	198
GQ67_04256	30
GQ67_04257	20
GQ67_04258	337
GQ67_04259	26
GQ67_04260	266
GQ67_04261	35
GQ67_04262	17
GQ67_04263	97
GQ67_04264	63
GQ67_04265	322.961
GQ67_04266	19.039
GQ67_04267	23
GQ67_04268	258
GQ67_04269	55
GQ67_04270	242
GQ67_04271	21
GQ67_04272	346
GQ67_04273	4
GQ67_04274	61
GQ67_04275	76
GQ67_04276	87
GQ67_04277	32
GQ67_04278	133
GQ67_04279	28
GQ67_04280	83
GQ67_04281	58.197
GQ67_04282	2.803
GQ67_04283	18
GQ67_04284	58
GQ67_04285	1
GQ67_04286	94
GQ67_04287	284
GQ67_04288	50.554
GQ67_04289	201.446
GQ67_04290	332.913
GQ67_04291	1.087
GQ67_04292	21
GQ67_04293	36
GQ67_04294	677
GQ67_04295	163
GQ67_04296	98
GQ67_04297	43
GQ67_04298	23
GQ67_04299	282
GQ67_04300	602
GQ67_04301	69
GQ67_04302	27
GQ67_04303	3
GQ67_04305	31
GQ67_04306	0
GQ67_04307	111.95
GQ67_04308	43
GQ67_04309	3
GQ67_04310	14
GQ67_04311	0
GQ67_04312	21
GQ67_04313	2
GQ67_04314	66
GQ67_04315	9
GQ67_04316	31
GQ67_04317	170
GQ67_04318	4
GQ67_04319	13
GQ67_04320	91
GQ67_04321	66
GQ67_04322	17
GQ67_04324	77
GQ67_04325	647.921
GQ67_04326	22.054
GQ67_04327	9.946
GQ67_04328	87
GQ67_04329	90
GQ67_04330	49
GQ67_04331	13
GQ67_04332	49
GQ67_04333	59
GQ67_04334	30
GQ67_04335	1
GQ67_04336	6
GQ67_04337	15
GQ67_04338	43.043
GQ67_04339	32.957
GQ67_04340	6
GQ67_04341	42.541
GQ67_04342	29.459
GQ67_04343	289
GQ67_04344	120
GQ67_04345	962
GQ67_04346	11
GQ67_04347	154
GQ67_04348	96
GQ67_04349	118
GQ67_04350	30
GQ67_04351	6
GQ67_04352	314.098
GQ67_04353	10
GQ67_04354	11
GQ67_04355	956
GQ67_04356	665
GQ67_04357	14
GQ67_04358	74
GQ67_04359	1075
GQ67_04360	117
GQ67_04361	782
GQ67_04362	10
GQ67_04363	92
GQ67_04364	336
GQ67_04365	9
GQ67_04366	55
GQ67_04367	52
GQ67_04368	4
GQ67_04369	148
GQ67_04370	3
GQ67_04371	10
GQ67_04372	209
GQ67_04373	13
GQ67_04374	18
GQ67_04375	26
GQ67_04376	18.614
GQ67_04377	4.386
GQ67_04378	28
GQ67_04379	16
GQ67_04380	736
GQ67_04381	88
GQ67_04382	22
GQ67_04383	59
GQ67_04385	50
GQ67_04386	28
GQ67_04387	5
GQ67_04388	2939
GQ67_04389	301.184
GQ67_04390	12.816
GQ67_04391	38
GQ67_04392	11
GQ67_04393	84
GQ67_04394	88
GQ67_04395	118
GQ67_04396	5
GQ67_04397	14.961
GQ67_04398	6.039
GQ67_04399	2
GQ67_04400	19.105
GQ67_04401	52.895
GQ67_04402	63
GQ67_04403	735.981
GQ67_04404	1.019
GQ67_04405	10
GQ67_04406	81
GQ67_04407	1
GQ67_04408	52.015
GQ67_04409	119.985
GQ67_04410	33
GQ67_04411	35
GQ67_04412	1376
GQ67_04413	53
GQ67_04414	5
GQ67_04415	114
GQ67_04416	1160.751
GQ67_04417	39
GQ67_04418	25.938
GQ67_04419	11.062
GQ67_04420	432
GQ67_04421	494
GQ67_04422	23
GQ67_04423	153
GQ67_04424	53
GQ67_04425	13
GQ67_04426	17
GQ67_04427	32
GQ67_04428	130
GQ67_04429	421
GQ67_04430	172
GQ67_04431	55
GQ67_04432	7
GQ67_04433	497
GQ67_04434	26
GQ67_04435	25
GQ67_04436	8
GQ67_04437	3
GQ67_04438	11
GQ67_04440	29
GQ67_04441	366
GQ67_04442	4
GQ67_04443	11.949
GQ67_04444	13.051
GQ67_04445	11
GQ67_04446	31.92
GQ67_04447	103.08
GQ67_04448	76
GQ67_04449	2343
GQ67_04450	316
GQ67_04451	94
GQ67_04452	167
GQ67_04453	23.694
GQ67_04454	12.306
GQ67_04455	3
GQ67_04456	168
GQ67_04457	1265
GQ67_04458	46
GQ67_04459	52
GQ67_04460	142
GQ67_04461	740
GQ67_04463	1264.495
GQ67_04464	657
GQ67_04465	80.346
GQ67_04466	35.654
GQ67_04467	55.048
GQ67_04468	76.952
GQ67_04469	700
GQ67_04470	26
GQ67_04471	4
GQ67_04472	15
GQ67_04473	30
GQ67_04474	0
GQ67_04475	34.017
GQ67_04476	113.983
GQ67_04477	39
GQ67_04478	35
GQ67_04479	255
GQ67_04480	30
GQ67_04481	43
GQ67_04482	0
GQ67_04483	47
GQ67_04484	47.716
GQ67_04485	9.284
GQ67_04486	32
GQ67_04487	35
GQ67_04488	7
GQ67_04489	6
GQ67_04490	28
GQ67_04491	125
GQ67_04492	46.468
GQ67_04493	4.532
GQ67_04494	36
GQ67_04495	290
GQ67_04496	54
GQ67_04497	148
GQ67_04498	134
GQ67_04499	70
GQ67_04500	50
GQ67_04501	364
GQ67_04502	9
GQ67_04503	24
GQ67_04504	1903
GQ67_04505	6
GQ67_04506	747
GQ67_04507	139
GQ67_04508	218.921
GQ67_04509	39
GQ67_04511	117
GQ67_04512	22
GQ67_04513	562
GQ67_04514	202
GQ67_04515	91
GQ67_04516	13.001
GQ67_04517	963.999
GQ67_04518	14
GQ67_04519	57.548
GQ67_04520	15.452
GQ67_04521	69
GQ67_04522	20
GQ67_04523	45
GQ67_04524	4
GQ67_04525	9
GQ67_04526	783
GQ67_04527	3486
GQ67_04528	117
GQ67_04529	444
GQ67_04530	936.739
GQ67_04531	157.261
GQ67_04532	4
GQ67_04533	17
GQ67_04534	32
GQ67_04535	89.124
GQ67_04536	98.876
GQ67_04537	114
GQ67_04538	158
GQ67_04539	86
GQ67_04540	15
GQ67_04541	36
GQ67_04542	52
GQ67_04543	12
GQ67_04544	121
GQ67_04545	45
GQ67_04546	0
GQ67_04547	685
GQ67_04548	184
GQ67_04549	49
GQ67_04550	109
GQ67_04551	25
GQ67_04552	13
GQ67_04553	1
GQ67_04554	19
GQ67_04555	120
GQ67_04556	107
GQ67_04557	58.789
GQ67_04558	30.211
GQ67_04559	215
GQ67_04560	120
GQ67_04561	13
GQ67_04562	22
GQ67_04563	5
GQ67_04564	45
GQ67_04565	62
GQ67_04566	34
GQ67_04568	14
GQ67_04569	258
GQ67_04570	38
GQ67_04571	2811
GQ67_04572	52
GQ67_04573	20
GQ67_04574	1296
GQ67_04575	30
GQ67_04576	18
GQ67_04577	1780
GQ67_04578	97
GQ67_04579	42
GQ67_04580	37
GQ67_04581	6
GQ67_04582	14
GQ67_04583	22
GQ67_04584	50
GQ67_04585	29
GQ67_04586	42
GQ67_04587	63
GQ67_04588	49
GQ67_04589	10
GQ67_04590	42
GQ67_04591	103
GQ67_04593	154
GQ67_04594	241
GQ67_04595	4.043
GQ67_04596	37.957
GQ67_04597	316
GQ67_04598	60
GQ67_04599	243
GQ67_04600	25
GQ67_04601	13
GQ67_04602	67
GQ67_04603	241
GQ67_04604	27
GQ67_04605	9
GQ67_04606	288
GQ67_04607	12
GQ67_04608	65
GQ67_04609	4
GQ67_04610	10
GQ67_04611	44
GQ67_04612	3
GQ67_04613	16
GQ67_04614	203
GQ67_04616	160
GQ67_04617	94
GQ67_04618	67
GQ67_04619	75
GQ67_04620	1
GQ67_04621	1104.043
GQ67_04622	74
GQ67_04623	6
GQ67_04624	117
GQ67_04625	105
GQ67_04626	2
GQ67_04627	1
GQ67_04628	128
GQ67_04629	34
GQ67_04630	44
GQ67_04631	16
GQ67_04632	280
GQ67_04633	85
GQ67_04634	36
GQ67_04635	24
GQ67_04636	511
GQ67_04637	7
GQ67_04638	58
GQ67_04639	10
GQ67_04640	45
GQ67_04642	64
GQ67_04643	20
GQ67_04644	840
GQ67_04645	23
GQ67_04646	458
GQ67_04647	16
GQ67_04648	24.954
GQ67_04649	16.046
GQ67_04650	118
GQ67_04651	102
GQ67_04652	49
GQ67_04653	57
GQ67_04654	9
GQ67_04655	10
GQ67_04656	7
GQ67_04657	11
GQ67_04658	254
GQ67_04659	20
GQ67_04660	131
GQ67_04661	7
GQ67_04662	17
GQ67_04663	111
GQ67_04664	0
GQ67_04665	53
GQ67_04666	59
GQ67_04667	17
GQ67_04668	1569
GQ67_04669	1.237
GQ67_04670	10.272
GQ67_04671	6.492
GQ67_04672	51
GQ67_04673	133
GQ67_04674	21
GQ67_04675	304
GQ67_04676	679
GQ67_04677	57
GQ67_04678	44
GQ67_04679	5
GQ67_04680	15
GQ67_04681	22
GQ67_04682	123
GQ67_04683	122
GQ67_04684	135
GQ67_04685	159
GQ67_04686	133
GQ67_04687	139
GQ67_04688	62
GQ67_04689	205
GQ67_04690	159
GQ67_04691	16
GQ67_04692	19
GQ67_04693	5
GQ67_04694	23.928
GQ67_04695	71.848
GQ67_04696	173.223
GQ67_04697	109
GQ67_04699	5
GQ67_04700	8
GQ67_04701	54
GQ67_04702	52.719
GQ67_04703	59.281
GQ67_04704	63
GQ67_04706	46
GQ67_04707	16
GQ67_04708	25
GQ67_04709	130
GQ67_04710	51
GQ67_04711	263
GQ67_04712	60
GQ67_04713	38
GQ67_04714	11
GQ67_04715	30
GQ67_04716	5
GQ67_04717	92
GQ67_04718	58.046
GQ67_04719	57
GQ67_04720	42
GQ67_04721	12
GQ67_04722	6
GQ67_04723	87
GQ67_04724	100
GQ67_04725	87
GQ67_04726	259
GQ67_04727	19
GQ67_04728	6
GQ67_04729	2
GQ67_04730	7.006
GQ67_04731	45.994
GQ67_04732	359
GQ67_04733	2
GQ67_04734	91
GQ67_04735	462
GQ67_04736	48
GQ67_04737	2
GQ67_04739	139
GQ67_04740	403
GQ67_04741	14
GQ67_04742	54
GQ67_04743	62
GQ67_04744	32
GQ67_04745	79
GQ67_04746	12
GQ67_04747	63
GQ67_04748	10
GQ67_04749	69
GQ67_04750	25
GQ67_04752	21
GQ67_04753	73
GQ67_04754	40
GQ67_04755	6
GQ67_04756	626
GQ67_04757	2
GQ67_04758	375
GQ67_04759	340
GQ67_04760	3
GQ67_04761	69
GQ67_04762	116
GQ67_04763	350
GQ67_04764	677
GQ67_04765	0
GQ67_04766	110
GQ67_04767	2474
GQ67_04768	1531
GQ67_04769	2
GQ67_04770	117
GQ67_04771	13
GQ67_04772	24.995
GQ67_04773	5.005
GQ67_04774	364
GQ67_04775	11
GQ67_04776	1
GQ67_04777	91
GQ67_04778	0
GQ67_04779	8
GQ67_04780	22
GQ67_04781	593
GQ67_04782	113
GQ67_04783	172
GQ67_04784	62
GQ67_04785	123
GQ67_04786	135
GQ67_04787	72
GQ67_04788	39
GQ67_04789	648
GQ67_04791	17
GQ67_04792	203
GQ67_04794	17
GQ67_04795	37
GQ67_04796	5
GQ67_04797	35
GQ67_04798	11
GQ67_04799	778
GQ67_04800	12
GQ67_04801	113
GQ67_04802	44
GQ67_04803	7
GQ67_04804	129
GQ67_04805	15
GQ67_04806	12
GQ67_04807	14
GQ67_04808	100
GQ67_04809	186
GQ67_04810	60
GQ67_04811	12
GQ67_04812	27
GQ67_04813	11
GQ67_04814	22
GQ67_04815	1170
GQ67_04816	20
GQ67_04817	17
GQ67_04818	45.657
GQ67_04819	13.343
GQ67_04820	82
GQ67_04821	147
GQ67_04822	21
GQ67_04823	39
GQ67_04824	176
GQ67_04825	5
GQ67_04826	9
GQ67_04827	9
GQ67_04828	185
GQ67_04829	648
GQ67_04830	170
GQ67_04831	304
GQ67_04832	9
GQ67_04833	51
GQ67_04834	122
GQ67_04835	22
GQ67_04837	5
GQ67_04838	39
GQ67_04839	251
GQ67_04840	11
GQ67_04841	30
GQ67_04842	35.653
GQ67_04843	1.347
GQ67_04844	22
GQ67_04845	0
GQ67_04846	6
GQ67_04847	5
GQ67_04848	20
GQ67_04849	12
GQ67_04850	9
GQ67_04851	44
GQ67_04852	67
GQ67_04853	245
GQ67_04854	24
GQ67_04855	52
GQ67_04856	24
GQ67_04857	29
GQ67_04858	308.585
GQ67_04859	90.415
GQ67_04861	136
GQ67_04862	90
GQ67_04863	98
GQ67_04864	47
GQ67_04865	921
GQ67_04866	27
GQ67_04867	914.317
GQ67_04868	21.683
GQ67_04869	3
GQ67_04870	103
GQ67_04871	757
GQ67_04872	205
GQ67_04873	586
GQ67_04874	18
GQ67_04875	81
GQ67_04876	52.477
GQ67_04877	3.523
GQ67_04878	29
GQ67_04879	188
GQ67_04880	7
GQ67_04881	47
GQ67_04882	211
GQ67_04883	84
GQ67_04884	107
GQ67_04885	31.002
GQ67_04886	165.998
GQ67_04888	501
GQ67_04889	850
GQ67_04890	29.318
GQ67_04891	7.682
GQ67_04892	2
GQ67_04893	12
GQ67_04894	9
GQ67_04895	1721
GQ67_04896	10
GQ67_04897	36
GQ67_04898	4073
GQ67_04899	60
GQ67_04900	21
GQ67_04901	86.986
GQ67_04902	19.014
GQ67_04903	139
GQ67_04904	25
GQ67_04905	129
GQ67_04906	84
GQ67_04907	149
GQ67_04908	10
GQ67_04909	67
GQ67_04910	30
GQ67_04911	15
GQ67_04912	32
GQ67_04913	42
GQ67_04914	3
GQ67_04915	78
GQ67_04916	15
GQ67_04917	8
GQ67_04918	114
GQ67_04919	26
GQ67_04920	63
GQ67_04921	342
GQ67_04922	1583.939
GQ67_04923	25
GQ67_04924	59.455
GQ67_04925	6.545
GQ67_04926	5
GQ67_04927	48
GQ67_04928	13
GQ67_04929	525
GQ67_04930	26
GQ67_04931	71
GQ67_04932	36
GQ67_04933	29
GQ67_04934	221
GQ67_04935	8
GQ67_04936	144
GQ67_04937	94
GQ67_04938	94
GQ67_04939	0
GQ67_04940	92
GQ67_04941	15
GQ67_04942	90
GQ67_04943	135
GQ67_04945	36
GQ67_04946	16
GQ67_04947	49
GQ67_04948	10
GQ67_04949	2403
GQ67_04950	57
GQ67_04951	0
GQ67_04952	309
GQ67_04953	4
GQ67_04954	10
GQ67_04955	22
GQ67_04956	76
GQ67_04957	121
GQ67_04958	6
GQ67_04959	15
GQ67_04960	1446
GQ67_04961	4
GQ67_04962	66
GQ67_04963	72
GQ67_04964	146
GQ67_04965	235
GQ67_04966	12
GQ67_04967	14
GQ67_04968	29
GQ67_04969	201
GQ67_04970	10.992
GQ67_04971	30.008
GQ67_04972	21
GQ67_04973	66
GQ67_04974	328
GQ67_04975	513
GQ67_04976	342
GQ67_04977	53
GQ67_04978	15
GQ67_04979	69
GQ67_04980	80
GQ67_04981	21.544
GQ67_04982	14.456
GQ67_04983	110
GQ67_04984	1
GQ67_04985	61
GQ67_04987	1949
GQ67_04988	2
GQ67_04989	40.616
GQ67_04990	62.384
GQ67_04991	27
GQ67_04992	63
GQ67_04993	111
GQ67_04994	1
GQ67_04995	6
GQ67_04997	257
GQ67_04998	192
GQ67_04999	1287
GQ67_05000	7
GQ67_05001	4
GQ67_05002	1624
GQ67_05003	72
GQ67_05004	8
GQ67_05005	21
GQ67_05006	3
GQ67_05007	27.244
GQ67_05008	15.756
GQ67_05009	46
GQ67_05010	15
GQ67_05011	26.435
GQ67_05012	34.565
GQ67_05013	42
GQ67_05014	18
GQ67_05015	4
GQ67_05016	16
GQ67_05017	152
GQ67_05018	189
GQ67_05019	16
GQ67_05020	133
GQ67_05021	43
GQ67_05022	60
GQ67_05023	14
GQ67_05024	11
GQ67_05026	39
GQ67_05027	44
GQ67_05028	40
GQ67_05029	51.679
GQ67_05030	13.321
GQ67_05031	43
GQ67_05032	34.874
GQ67_05033	2.126
GQ67_05034	5
GQ67_05035	28
GQ67_05036	135
GQ67_05037	47.037
GQ67_05038	36.963
GQ67_05039	40
GQ67_05040	381
GQ67_05041	120.993
GQ67_05042	32.007
GQ67_05043	18
GQ67_05044	185
GQ67_05045	748
GQ67_05046	4
GQ67_05048	150
GQ67_05049	8
GQ67_05050	74
GQ67_05051	50
GQ67_05052	29
GQ67_05053	86
GQ67_05054	210
GQ67_05055	52
GQ67_05056	141
GQ67_05057	383
GQ67_05058	26
GQ67_05059	44
GQ67_05060	28
GQ67_05062	654
GQ67_05064	519.723
GQ67_05065	822.614
GQ67_05066	97.047
GQ67_05067	49.615
GQ67_05068	16
GQ67_05069	64
GQ67_05070	71
GQ67_05071	1
GQ67_05072	5
GQ67_05073	35
GQ67_05074	51
GQ67_05075	9.273
GQ67_05076	12.727
GQ67_05077	6
GQ67_05078	11
GQ67_05079	18
GQ67_05080	61
GQ67_05081	15
GQ67_05082	138
GQ67_05083	148
GQ67_05084	39.666
GQ67_05085	191.558
GQ67_05086	24.776
GQ67_05087	18.104
GQ67_05088	8.896
GQ67_05089	112
GQ67_05090	73
GQ67_05091	37
GQ67_05092	34
GQ67_05093	44
GQ67_05094	204
GQ67_05095	20
GQ67_05096	27
GQ67_05097	15
GQ67_05098	8
GQ67_05099	113
GQ67_05100	436
GQ67_05101	12
GQ67_05102	1
GQ67_05103	24
GQ67_05104	55
GQ67_05105	27
GQ67_05106	479
GQ67_05107	15
GQ67_05108	187
GQ67_05109	2
GQ67_05110	7
GQ67_05111	86
GQ67_05112	445
GQ67_05113	76
GQ67_05114	22
GQ67_05115	301
GQ67_05116	39
GQ67_05117	15
GQ67_05118	634
GQ67_05119	28
GQ67_05120	954
GQ67_05121	127.305
GQ67_05122	13.695
GQ67_05123	39.061
GQ67_05124	32.939
GQ67_05125	10
GQ67_05126	56
GQ67_05127	12
GQ67_05128	23.652
GQ67_05129	10.348
GQ67_05130	64
GQ67_05131	25
GQ67_05132	21
GQ67_05133	6
GQ67_05134	7
GQ67_05135	564
GQ67_05136	1577
GQ67_05137	39
GQ67_05138	9
GQ67_05139	13
GQ67_05140	11
GQ67_05141	88
GQ67_05142	247
GQ67_05143	29
GQ67_05144	84.005
GQ67_05145	3108.995
GQ67_05146	41
GQ67_05147	42
GQ67_05148	47
GQ67_05149	4
GQ67_05150	4
GQ67_05151	10
GQ67_05152	0
GQ67_05153	110
GQ67_05154	22
GQ67_05155	10
GQ67_05156	108
GQ67_05157	305
GQ67_05158	12
GQ67_05159	58
GQ67_05160	5
GQ67_05161	44
GQ67_05162	44
GQ67_05163	419
GQ67_05164	55
GQ67_05165	10
GQ67_05166	68.853
GQ67_05167	23.147
GQ67_05168	263
GQ67_05169	23
GQ67_05170	14
GQ67_05171	295
GQ67_05172	919
GQ67_05173	9915
GQ67_05174	398
GQ67_05175	75
GQ67_05176	45
GQ67_05177	3
GQ67_05178	10
GQ67_05179	49
GQ67_05180	7
GQ67_05181	49
GQ67_05182	8
GQ67_05183	52
GQ67_05184	40
GQ67_05185	917
GQ67_05186	20
GQ67_05187	35
GQ67_05188	35
GQ67_05189	51
GQ67_05190	16
GQ67_05191	30
GQ67_05192	61
GQ67_05193	58
GQ67_05194	25
GQ67_05195	69
GQ67_05196	9
GQ67_05197	7.52
GQ67_05198	59.48
GQ67_05199	14
GQ67_05200	250
GQ67_05201	22
GQ67_05202	123
GQ67_05203	293
GQ67_05204	145.922
GQ67_05205	131.078
GQ67_05206	110
GQ67_05207	462
GQ67_05208	2395
GQ67_05209	127
GQ67_05210	141.554
GQ67_05211	52.446
GQ67_05212	81
GQ67_05213	18
GQ67_05214	19006.505
GQ67_05215	57
GQ67_05216	34
GQ67_05217	23
GQ67_05218	29
GQ67_05219	51
GQ67_05220	264
GQ67_05221	78
GQ67_05222	189
GQ67_05223	55
GQ67_05224	237
GQ67_05225	106
GQ67_05227	5
GQ67_05228	36
GQ67_05229	52
GQ67_05230	62
GQ67_05231	49
GQ67_05232	89
GQ67_05233	715
GQ67_05234	49
GQ67_05235	811
GQ67_05236	22
GQ67_05237	1396
GQ67_05238	68
GQ67_05239	109
GQ67_05240	275
GQ67_05241	170.95
GQ67_05242	61.052
GQ67_05243	661.998
GQ67_05244	43
GQ67_05245	120
GQ67_05246	23
GQ67_05247	74
GQ67_05248	21
GQ67_05249	46
GQ67_05251	15
GQ67_05252	21
GQ67_05253	16
GQ67_05254	82
GQ67_05255	31
GQ67_05256	9
GQ67_05257	13.664
GQ67_05258	3.336
GQ67_05259	124
GQ67_05260	69
GQ67_05261	51
GQ67_05262	7
GQ67_05263	95
GQ67_05264	40.935
GQ67_05265	11.065
GQ67_05266	13
GQ67_05267	5
GQ67_05268	6
GQ67_05269	31.382
GQ67_05270	19.618
GQ67_05271	29
GQ67_05290	6
GQ67_05291	10
GQ67_05292	6
GQ67_05293	13
GQ67_05294	42
GQ67_05295	56
GQ67_05296	18
GQ67_05297	5
GQ67_05298	12
GQ67_05299	56
GQ67_05300	153
GQ67_05301	550
GQ67_05302	29
GQ67_05303	119
GQ67_05304	39
GQ67_05305	55
GQ67_05306	4
GQ67_05307	75
GQ67_05308	104
GQ67_05309	66.781
GQ67_05310	10.219
GQ67_05311	74
GQ67_05312	191
GQ67_05313	24
GQ67_05314	25
GQ67_05315	352
GQ67_05316	146
GQ67_05317	103
GQ67_05318	16
GQ67_05319	33
GQ67_05320	57
GQ67_05321	103.116
GQ67_05322	40.884
GQ67_05323	64
GQ67_05324	213
GQ67_05325	87
GQ67_05326	148
GQ67_05327	20
GQ67_05328	309
GQ67_05329	5
GQ67_05330	18
GQ67_05331	13.761
GQ67_05332	11.239
GQ67_05333	5
GQ67_05334	24
GQ67_05335	98.517
GQ67_05336	162.483
GQ67_05337	24
GQ67_05338	173
GQ67_05339	323
GQ67_05340	25
GQ67_05341	445
GQ67_05342	170
GQ67_05343	65.633
GQ67_05344	18.367
GQ67_05346	27
GQ67_05348	193
GQ67_05349	139
GQ67_05350	31
GQ67_05351	107
GQ67_05352	79.073
GQ67_05353	181.157
GQ67_05354	50
GQ67_05355	429
GQ67_05356	21
GQ67_05357	37
GQ67_05358	14
GQ67_05359	2
GQ67_05360	20
GQ67_05361	12
GQ67_05362	9
